okr;nrk;komitet;kandydat;glosy;procent;lprocent;wynik;plec
15;9;PSL;BIEDROŃ Adam Roman;988;0.28;2.13;N;M
15;10;PSL;ŁAKOMA Maria Stefania;330;0.10;0.71;N;K
15;11;PSL;ZALEWSKI Marian Józef;682;0.20;1.47;N;M
15;12;PSL;DĄBROŚ Stella Józefa;335;0.10;0.72;N;K
15;13;PSL;ŻAK Tadeusz Kazimierz;655;0.19;1.41;N;M
15;14;PSL;POWROŹNIK Magdalena Anna;407;0.12;0.88;N;K
15;15;PSL;CHMIELA Artur Piotr;431;0.12;0.93;N;M
15;16;PSL;MYŚKÓW-SKOCZEK Beata Maria;385;0.11;0.83;N;K
15;17;PSL;TOKARCZYK-KOZIOŁ Małgorzata Anna;272;0.08;0.59;N;K
15;18;PSL;MIKOS Marcin Krzysztof;767;0.22;1.66;N;M
15;1;PiS;PIECZARKA Anna Maria;75220;21.67;36.37;T;K
15;2;PiS;SZCZUREK-ŻELAZKO Józefa;25323;7.30;12.24;T;K
15;3;PiS;WOJTKIEWICZ Michał Jan;8152;2.35;3.94;N;M
15;4;PiS;RUSECKA Urszula Beata;18321;5.28;8.86;T;K
15;5;PiS;KRAJEWSKI Wiesław;16719;4.82;8.08;T;M
15;6;PiS;SAK Piotr Paweł;9855;2.84;4.76;T;M
15;7;PiS;CZECH Anna Małgorzata;5769;1.66;2.79;N;K
15;8;PiS;BUKOWIEC Stanisław Marcin;12449;3.59;6.02;T;M
15;9;PiS;ZAJĄC Mariusz Artur;6738;1.94;3.26;N;M
15;10;PiS;KACZMARCZYK Norbert Jakub;12164;3.50;5.88;T;M
15;11;PiS;SORYS Jarosław Jan;3023;0.87;1.46;N;M
15;12;PiS;WAJDA Piotr;1628;0.47;0.79;N;M
15;13;PiS;JACEWICZ Celina Joanna;985;0.28;0.48;N;K
15;14;PiS;JAŚKO Małgorzata Anna;882;0.25;0.43;N;K
15;15;PiS;KOPCZYŃSKA Magdalena Anna;1938;0.56;0.94;N;K
15;16;PiS;ŻUROWSKI Kazimierz Józef;487;0.14;0.24;N;M
15;17;PiS;PIETRUSZKA Dariusz Piotr;747;0.22;0.36;N;M
15;18;PiS;SKRUCH Wojciech;6445;1.86;3.12;N;M
15;1;SLD;JABŁOŃSKI Jacek Andrzej;9956;2.87;48.29;N;M
15;2;SLD;WOŹNIAK Jerzy Andrzej;2888;0.83;14.01;N;M
15;3;SLD;SKOWROŃSKA Ewa;1979;0.57;9.60;N;K
15;4;SLD;KOCOŃ Dorota;791;0.23;3.84;N;K
15;5;SLD;PIWOWARSKI Stanisław Andrzej;482;0.14;2.34;N;M
15;6;SLD;SIENICKA Agnieszka Anna;459;0.13;2.23;N;K
15;7;SLD;CZAPKIEWICZ Antoni;241;0.07;1.17;N;M
15;8;SLD;WILCZYŃSKA Maria Bernadeta;353;0.10;1.71;N;K
15;9;SLD;DAŃDA Przemysław Tomasz;197;0.06;0.96;N;M
15;10;SLD;WĘGRZYN Przemysław;380;0.11;1.84;N;M
15;11;SLD;JEWUŁA Romana Anna;428;0.12;2.08;N;K
15;12;SLD;NIZIOŁEK Renata Lucyna;330;0.10;1.60;N;K
15;13;SLD;KONOPKA Liliana Karolina;492;0.14;2.39;N;K
15;14;SLD;BOROWICZ Artur Łukasz;242;0.07;1.17;N;M
15;15;SLD;MAŁEK Justyna Magdalena;449;0.13;2.18;N;K
15;16;SLD;MROZOWSKI Maciej Jan;147;0.04;0.71;N;M
15;17;SLD;SERWIN Alicja Łucja;265;0.08;1.29;N;K
15;18;SLD;SZTORC Andrzej Stefan;539;0.16;2.61;N;M
15;1;PO;AUGUSTYN Urszula Danuta;20120;5.80;41.40;T;K
15;2;PO;WARDZAŁA Robert Marian;10019;2.89;20.62;N;M
15;3;PO;PAJĄK Jacek Paweł;2879;0.83;5.92;N;M
15;4;PO;PANKIEWICZ Lech Jerzy;3989;1.15;8.21;N;M
15;5;PO;KRUPA Barbara Maria;1448;0.42;2.98;N;K
15;6;PO;CYGONIK Grzegorz Maciej;409;0.12;0.84;N;M
15;7;PO;KRAMARCZYK Jolanta Agata;590;0.17;1.21;N;K
15;8;PO;JANAS Krzysztof Tadeusz;498;0.14;1.02;N;M
15;9;PO;POLAŃSKA Anna Beata;1132;0.33;2.33;N;K
15;10;PO;KRAMARCZYK Adam Marian;431;0.12;0.89;N;M
15;11;PO;ROJEWSKI Rafał Leszek;290;0.08;0.60;N;M
15;12;PO;SADKIEWICZ Łukasz;3449;0.99;7.10;N;M
15;13;PO;SZKLARSKI Piotr;282;0.08;0.58;N;M
15;14;PO;ŁACNA Magdalena Joanna;895;0.26;1.84;N;K
15;15;PO;BŁESZYŃSKA Oliwia Julia;160;0.05;0.33;N;K
15;16;PO;KLUZA Tomasz Antoni;266;0.08;0.55;N;M
15;17;PO;GONDEK-PODOSEK Dominika Kinga;292;0.08;0.60;N;K
15;18;PO;SAMBOR Bogusław;1448;0.42;2.98;N;M
16;1;PSL;ZGORZELSKI Piotr;16775;4.53;29.83;T;M
16;2;PSL;ORLIŃSKI Mirosław Adam;8826;2.38;15.70;N;M
16;3;PSL;WOJNAROWSKI Konrad;4242;1.14;7.54;N;M
16;4;PSL;SZCZEPANKOWSKI Zenon;4137;1.12;7.36;N;M
16;5;PSL;WRÓBLEWSKA Maria Bożena;1764;0.48;3.14;N;K
16;6;PSL;RZYMOWSKI Jerzy;2127;0.57;3.78;N;M
16;7;PSL;SIEROCKA Iwona;1553;0.42;2.76;N;K
16;8;PSL;LEWANDOWSKI Łukasz;2258;0.61;4.02;N;M
16;9;PSL;RYZIŃSKI Jacek;1866;0.50;3.32;N;M
16;10;PSL;SOSNOWSKI Michał;1546;0.42;2.75;N;M
16;11;PSL;SZUSTAKIEWICZ Wojciech;1391;0.38;2.47;N;M
16;12;PSL;DURCZAK KUŹMIŃSKA Katarzyna;286;0.08;0.51;N;K
16;13;PSL;DERLUKIEWICZ Anna;1190;0.32;2.12;N;K
16;14;PSL;KOPER Karolina Agnieszka;1006;0.27;1.79;N;K
16;15;PSL;RZESZOTARSKI Piotr Łukasz;1665;0.45;2.96;N;M
16;16;PSL;MIRGOS-KILANOWSKA Nina;216;0.06;0.38;N;K
16;17;PSL;SOSIŃSKA-OSIECKA Agata Ewa;663;0.18;1.18;N;K
16;18;PSL;APTEWICZ Elżbieta Urszula;215;0.06;0.38;N;K
16;19;PSL;SMOLIŃSKA Anna;2211;0.60;3.93;N;K
16;20;PSL;KOMINEK Tomasz;2290;0.62;4.07;N;M
16;1;PiS;SZUMOWSKI Łukasz Jan;35798;9.66;18.42;T;M
16;2;PiS;MAŁECKI Maciej;34086;9.20;17.54;T;M
16;3;PiS;WĄSIK Maciej Roman;14280;3.85;7.35;T;M
16;4;PiS;OPIOŁA Marek;14111;3.81;7.26;T;M
16;5;PiS;CICHOLSKA Anna Ewa;13133;3.54;6.76;T;K
16;6;PiS;OLEJNICZAK Waldemar Ryszard;10327;2.79;5.31;N;M
16;7;PiS;KOŁAKOWSKI Robert Jerzy;5956;1.61;3.06;N;M
16;8;PiS;ROMANOWSKI Rafał;9905;2.67;5.10;N;M
16;9;PiS;OZDOBA Jacek Dawid;17873;4.82;9.20;T;M
16;10;PiS;BIEŃKOWSKI Krzysztof;7651;2.06;3.94;N;M
16;11;PiS;GAJEWSKA Maria Bożena;2400;0.65;1.23;N;K
16;12;PiS;MAZURSKA Marlena;2426;0.65;1.25;N;K
16;13;PiS;KIEŁBIŃSKI Marek;2279;0.62;1.17;N;M
16;14;PiS;KULPA Wioletta Maria;9487;2.56;4.88;N;K
16;15;PiS;LEŚNIEWSKA Ewa Anna;2081;0.56;1.07;N;K
16;16;PiS;CHOIŃSKI Łukasz;2486;0.67;1.28;N;M
16;17;PiS;MARZĘDA-PRZYBYSZ Beata Katarzyna;1660;0.45;0.85;N;K
16;18;PiS;KUŹNIEWSKA Elżbieta;969;0.26;0.50;N;K
16;19;PiS;KARPIŃSKA Jolanta;4728;1.28;2.43;N;K
16;20;PiS;HUMIĘCKI Waldemar Paweł;2735;0.74;1.41;N;M
16;1;SLD;IWANIAK Arkadiusz;15098;4.07;46.53;T;M
16;2;SLD;BRUDNICKI Adrian;2809;0.76;8.66;N;M
16;3;SLD;AUGUSTYŃSKI Zbigniew;1083;0.29;3.34;N;M
16;4;SLD;LINOWSKA Małgorzata;2846;0.77;8.77;N;K
16;5;SLD;KWASIBORSKI Krzysztof;879;0.24;2.71;N;M
16;6;SLD;ANTOSZKIEWICZ Janina Franciszka;440;0.12;1.36;N;K
16;7;SLD;KANIEWSKI Piotr Julian;1505;0.41;4.64;N;M
16;8;SLD;ŁUCZAK Dariusz;574;0.15;1.77;N;M
16;9;SLD;JASIŃSKA Renata;1073;0.29;3.31;N;K
16;10;SLD;NOWAK Eugeniusz Jan;403;0.11;1.24;N;M
16;11;SLD;GŁUSKOWSKA Renata Małgorzata;397;0.11;1.22;N;K
16;12;SLD;WELENC Anna;668;0.18;2.06;N;K
16;13;SLD;GÓRECKA Olga;938;0.25;2.89;N;K
16;14;SLD;ANDRZEJCZAK Sebastian;269;0.07;0.83;N;M
16;15;SLD;DOBROWOLSKI Mateusz;458;0.12;1.41;N;M
16;16;SLD;KUJAWA Wioletta;772;0.21;2.38;N;K
16;17;SLD;KRÓLIKOWSKI Zbigniew;454;0.12;1.40;N;M
16;18;SLD;PIÓROWICZ Jerzy Wojciech;107;0.03;0.33;N;M
16;19;SLD;STANISZEWSKI Jan;205;0.06;0.63;N;M
16;20;SLD;KIWIT Marek;1470;0.40;4.53;N;M
16;1;PO;KIERWIŃSKI Marcin Piotr;30013;8.10;48.08;T;M
16;2;PO;GAPIŃSKA Elżbieta Teresa;10905;2.94;17.47;T;K
16;3;PO;RUSINOWSKA Beata Małgorzata;4751;1.28;7.61;N;K
16;4;PO;KRZEMIŃSKI Adam;3508;0.95;5.62;N;M
16;5;PO;KORAJCZYK-SZYPERSKA Agnieszka;2295;0.62;3.68;N;K
16;6;PO;ZIELSKI Dariusz;872;0.24;1.40;N;M
16;7;PO;BACZEWSKI Marcin;1072;0.29;1.72;N;M
16;8;PO;GMURCZYK Arkadiusz;1910;0.52;3.06;N;M
16;9;PO;RZEPLIŃSKA Małgorzata Zofia;856;0.23;1.37;N;K
16;10;PO;CIESIELSKI Rafał;699;0.19;1.12;N;M
16;11;PO;LEGIĘĆ-DOROBA Kinga;251;0.07;0.40;N;K
16;12;PO;WOŹNOWSKI Rafał Mariusz;431;0.12;0.69;N;M
16;13;PO;KWARCIŃSKA-KULIS Katarzyna Joanna;460;0.12;0.74;N;K
16;14;PO;PAWLAK Urszula Henryka;434;0.12;0.70;N;K
16;15;PO;ONISZK Wiktor;344;0.09;0.55;N;M
16;16;PO;ADAMIAK Paulina Ada;490;0.13;0.78;N;K
16;17;PO;PIOTROWSKI Marcin Hubert;477;0.13;0.76;N;M
16;18;PO;POGONOWSKI Mariusz;2200;0.59;3.52;N;M
16;19;PO;PIETRASZEK Stanisław Władysław;161;0.04;0.26;N;M
16;20;PO;RABOSZUK Wiesław Mariusz;300;0.08;0.48;N;M
17;1;PSL;MALISZEWSKI Mirosław Wojciech;12752;3.81;37.30;T;M
17;2;PSL;GRABOWSKI Dariusz Maciej;2400;0.72;7.02;N;M
17;3;PSL;JAWORSKA Bogusława Janina;3072;0.92;8.99;N;K
17;4;PSL;DUSZYK Adam Benon;1523;0.45;4.46;N;M
17;5;PSL;FIDOS Robert Sylwester;1277;0.38;3.74;N;M
17;6;PSL;DOBOSZ Robert;2142;0.64;6.27;N;M
17;7;PSL;MALEC Ewa;1593;0.48;4.66;N;K
17;8;PSL;NALEWAJKO Irena;849;0.25;2.48;N;K
17;9;PSL;JAROSZEK-NOWAK Ilona Dorota;708;0.21;2.07;N;K
17;10;PSL;DUDEK Jadwiga;634;0.19;1.85;N;K
17;11;PSL;ŚLIFIRCZYK Mirosław;1042;0.31;3.05;N;M
17;12;PSL;STOLARCZYK Agnieszka Barbara;1159;0.35;3.39;N;K
17;13;PSL;WĘGRZECKA Maria Agnieszka;803;0.24;2.35;N;K
17;14;PSL;GĄSIOROWSKA Barbara Elżbieta;874;0.26;2.56;N;K
17;15;PSL;SINIARSKA Karolina Zofia;206;0.06;0.60;N;K
17;16;PSL;REJCZAK Krzysztof Leszek;770;0.23;2.25;N;M
17;17;PSL;GUMOWSKI Ireneusz;949;0.28;2.78;N;M
17;18;PSL;GOŁĄBEK Zbigniew;1432;0.43;4.19;N;M
17;1;PiS;SUSKI Marek;69141;20.64;35.69;T;M
17;2;PiS;FOGIEL Radosław Aleksander;26707;7.97;13.79;T;M
17;3;PiS;KWIECIEŃ Anna;23670;7.07;12.22;T;K
17;4;PiS;KOSZTOWNIAK Andrzej Tomasz;12619;3.77;6.51;T;M
17;5;PiS;BĄK Dariusz;12494;3.73;6.45;T;M
17;6;PiS;BIAŁECKA Ewa;8910;2.66;4.60;N;K
17;7;PiS;GÓRSKA Agnieszka Beata;9134;2.73;4.72;T;K
17;8;PiS;REJCZAK Jan;2783;0.83;1.44;N;M
17;9;PiS;MARKOWSKA-BZDUCHA Ewa Iwona;1915;0.57;0.99;N;K
17;10;PiS;MARGAS Leszek Tadeusz;2605;0.78;1.34;N;M
17;11;PiS;MICHAŁOWSKA Aurelia Bogusława;882;0.26;0.46;N;K
17;12;PiS;PACZYŃSKA Dorota Jolanta;1610;0.48;0.83;N;K
17;13;PiS;BUREK Karol;2440;0.73;1.26;N;M
17;14;PiS;KOŁAGA Kinga Anna;2666;0.80;1.38;N;K
17;15;PiS;DZIUBA Mariusz Jakub;2266;0.68;1.17;N;M
17;16;PiS;MIERZEJEWSKI Łukasz;8367;2.50;4.32;N;M
17;17;PiS;ŁUKASIEWICZ Marcin Wojciech;3023;0.90;1.56;N;M
17;18;PiS;STRZEŻEK Jan Longin;2477;0.74;1.28;N;M
17;1;SLD;FAJDEK Patryk;12045;3.60;48.40;N;M
17;2;SLD;SITARSKI Ireneusz Robert;2692;0.80;10.82;N;M
17;3;SLD;ŻYTKOWSKA-PRUS Anna Izabela;1876;0.56;7.54;N;K
17;4;SLD;OLISZEWSKI Daniel;1461;0.44;5.87;N;M
17;5;SLD;ZIEMNICKA Małgorzata Maria;825;0.25;3.32;N;K
17;6;SLD;FIGURSKA Ewa Anna;978;0.29;3.93;N;K
17;7;SLD;PERCZAK Judyta Ewa;386;0.12;1.55;N;K
17;8;SLD;SZEWCZYK Kalina Olga;505;0.15;2.03;N;K
17;9;SLD;JAGIEŁŁO Iwona Agnieszka;739;0.22;2.97;N;K
17;10;SLD;SZMIGIEL Piotr Adam;630;0.19;2.53;N;M
17;11;SLD;DRELA Beata Agnieszka;273;0.08;1.10;N;K
17;12;SLD;WICIK Karol Mariusz;160;0.05;0.64;N;M
17;13;SLD;GIZIŃSKI Bartosz Jakub;409;0.12;1.64;N;M
17;14;SLD;MALEC-ĆWIEK Edyta Jadwiga;332;0.10;1.33;N;K
17;15;SLD;GORYCKI Zygmunt;155;0.05;0.62;N;M
17;16;SLD;GRYCHTAL Sławomir Włodzimierz;129;0.04;0.52;N;M
17;17;SLD;KOSIEC Justyna Agnieszka;341;0.10;1.37;N;K
17;18;SLD;SOKOŁOWSKA Jolanta Monika;948;0.28;3.81;N;K
17;1;PO;KLUZIK-ROSTKOWSKA Joanna Grażyna;19320;5.77;33.63;T;K
17;2;PO;RUSZCZYK Leszek Jan;6910;2.06;12.03;N;M
17;3;PO;BIAŁKOWSKA Anna Maria;6938;2.07;12.08;N;K
17;4;PO;WOŹNIAK Małgorzata Anna;1286;0.38;2.24;N;K
17;5;PO;FRYSZTAK Konrad Mirosław;11996;3.58;20.88;T;M
17;6;PO;OZIĘBŁO Andrzej Jacek;1583;0.47;2.76;N;M
17;7;PO;NOWACKA Magdalena Beata;1614;0.48;2.81;N;K
17;8;PO;MACIĄG Mieczysław;272;0.08;0.47;N;M
17;9;PO;ŁUKASIEWICZ Iwona Małgorzata;269;0.08;0.47;N;K
17;10;PO;MAJCHER Bartłomiej Antoni;550;0.16;0.96;N;M
17;11;PO;WARCHOŁ Marek;484;0.14;0.84;N;M
17;12;PO;PAŁGAN Adam Paweł;837;0.25;1.46;N;M
17;13;PO;KWIATKOWSKA Barbara;473;0.14;0.82;N;K
17;14;PO;DENKIEWICZ Agnieszka Violeta;260;0.08;0.45;N;K
17;15;PO;SZYMCZYK Mariola Izabela;579;0.17;1.01;N;K
17;16;PO;KUTYŁA Wojciech Bogdan;226;0.07;0.39;N;M
17;17;PO;SZCZEPANIAK Elżbieta Teresa;195;0.06;0.34;N;K
17;18;PO;ŚMIETANKA Tomasz Józef;3657;1.09;6.37;N;M
18;1;PSL;SAWICKI Marek Wacław;18950;4.18;35.04;T;M
18;2;PSL;BORKOWSKI Krzysztof Wawrzyniec;5477;1.21;10.13;N;M
18;3;PSL;JÓŹWIAK Beata;5394;1.19;9.97;N;K
18;4;PSL;KOWALCZYK Rafał Józef;3950;0.87;7.30;N;M
18;5;PSL;STOPA Dariusz Zbigniew;1978;0.44;3.66;N;M
18;6;PSL;NATKOWSKI Paweł Rafał;525;0.12;0.97;N;M
18;7;PSL;KRUPIŃSKI Marian;1310;0.29;2.42;N;M
18;8;PSL;JASTRZĘBSKI Stanisław;3401;0.75;6.29;N;M
18;9;PSL;CHCIAŁOWSKI Marek;2541;0.56;4.70;N;M
18;10;PSL;BODIO Bartłomiej Jarosław;275;0.06;0.51;N;M
18;11;PSL;TARKOWSKA Anna;608;0.13;1.12;N;K
18;12;PSL;CZYŻ Dorota;865;0.19;1.60;N;K
18;13;PSL;KOZERA Mariusz;851;0.19;1.57;N;M
18;14;PSL;ZEMBROWSKA Justyna;302;0.07;0.56;N;K
18;15;PSL;SOPEL-SEREJA Lidia;573;0.13;1.06;N;K
18;16;PSL;NALEWKA Kamil;973;0.21;1.80;N;M
18;17;PSL;ZAWISTOWSKI Marcin;667;0.15;1.23;N;M
18;18;PSL;SZURNICKA Ewa;584;0.13;1.08;N;K
18;19;PSL;KACZYŃSKA Beata Marta;654;0.14;1.21;N;K
18;20;PSL;KANIA Krystian;431;0.10;0.80;N;M
18;21;PSL;SAŁATA Magdalena Maria;623;0.14;1.15;N;K
18;22;PSL;KOŁODZIEJSKI Cezary;1810;0.40;3.35;N;M
18;23;PSL;KELLEHER Hanna Bożenna;231;0.05;0.43;N;K
18;24;PSL;POSTEK Michał;1112;0.25;2.06;N;M
18;1;PiS;TCHÓRZEWSKI Krzysztof Józef;62891;13.89;23.24;T;M
18;2;PiS;KOWALCZYK Henryk;50680;11.19;18.73;T;M
18;3;PiS;CZARTORYSKI Arkadiusz;22457;4.96;8.30;T;M
18;4;PiS;ZAGÓRSKI Marek Tadeusz;9143;2.02;3.38;T;M
18;5;PiS;WARGOCKA Teresa Anna;10767;2.38;3.98;T;K
18;6;PiS;WOŹNIAK Grzegorz Adam;19082;4.21;7.05;T;M
18;7;PiS;SIARKOWSKA Anna Maria;7313;1.61;2.70;T;K
18;8;PiS;GÓRSKI Maciej;5206;1.15;1.92;T;M
18;9;PiS;SKRZYPEK Dorota;2397;0.53;0.89;N;K
18;10;PiS;ŻUKOWSKI Jerzy;4534;1.00;1.68;N;M
18;11;PiS;PAWELCZYK Bartosz;2765;0.61;1.02;N;M
18;12;PiS;GROMADZKI Marek Łukasz;3024;0.67;1.12;N;M
18;13;PiS;KURKUS Bartłomiej;2210;0.49;0.82;N;M
18;14;PiS;KUROWSKA Iwona Teresa;5003;1.10;1.85;N;K
18;15;PiS;PIEŃKOWSKI Bartłomiej Tomasz;3891;0.86;1.44;N;M
18;16;PiS;ROGALSKA Barbara;3045;0.67;1.13;N;K
18;17;PiS;MAKOWIECKI Grzegorz;1114;0.25;0.41;N;M
18;18;PiS;KASZUBA Anna;3805;0.84;1.41;N;K
18;19;PiS;ŚNIADACH Anna Agnieszka;2195;0.48;0.81;N;K
18;20;PiS;RUNO Ewa Grażyna;2605;0.58;0.96;N;K
18;21;PiS;ŻYLUK Zygmunt Czesław;3022;0.67;1.12;N;M
18;22;PiS;HAWRYLUK Urszula Maria;1013;0.22;0.37;N;K
18;23;PiS;GAŚ Agnieszka;2327;0.51;0.86;N;K
18;24;PiS;MILEWSKI Daniel George;40152;8.87;14.84;T;M
18;1;SLD;OLKO Dorota Zofia;12055;2.66;41.23;N;K
18;2;SLD;PIASECKA Anna;3441;0.76;11.77;N;K
18;3;SLD;PARZYCHOWSKA-KURPIEWSKA Maria Magdalena;4253;0.94;14.55;N;K
18;4;SLD;SKRZYNIARZ Michał Aleksander;554;0.12;1.89;N;M
18;5;SLD;KARDACZ Tomasz Robert;565;0.12;1.93;N;M
18;6;SLD;KUŹNIARSKI Jacek Piotr;834;0.18;2.85;N;M
18;7;SLD;TRZPIL Izabela Aldona;713;0.16;2.44;N;K
18;8;SLD;ZYGMUNT Beata;732;0.16;2.50;N;K
18;9;SLD;KOMOR Radosław;573;0.13;1.96;N;M
18;10;SLD;KARWOWSKI Maciej;639;0.14;2.19;N;M
18;11;SLD;PAWLAK Maria Aleksandra;451;0.10;1.54;N;K
18;12;SLD;PRANDOTA Maciej Tadeusz;164;0.04;0.56;N;M
18;13;SLD;GROCHOWSKI Krzysztof;289;0.06;0.99;N;M
18;14;SLD;OLEKSY Tomasz Sebastian;586;0.13;2.00;N;M
18;15;SLD;LIS Grzegorz;512;0.11;1.75;N;M
18;16;SLD;KASPAREK Justyna Helena;141;0.03;0.48;N;K
18;17;SLD;ADAMCZYK Małgorzata Joanna;423;0.09;1.45;N;K
18;18;SLD;CHOJECKI Rafał;377;0.08;1.29;N;M
18;19;SLD;WOJTOWICZ Małgorzata Olga;214;0.05;0.73;N;K
18;20;SLD;GASTOŁ Marta;253;0.06;0.87;N;K
18;21;SLD;PNIEWSKI Tomasz Andrzej;174;0.04;0.60;N;M
18;22;SLD;HASZCZYŃSKA Delfina Maria;185;0.04;0.63;N;K
18;23;SLD;GUZ Grzegorz;167;0.04;0.57;N;M
18;24;SLD;KRASUCKI Henryk Krzysztof;940;0.21;3.22;N;M
18;1;PO;GASIUK-PIHOWICZ Kamila;34793;7.68;55.12;T;K
18;2;PO;MROCZEK Czesław;11043;2.44;17.49;T;M
18;3;PO;CHABERSKI Krzysztof Andrzej;1803;0.40;2.86;N;M
18;4;PO;POPIELARZ Mariusz Piotr;3088;0.68;4.89;N;M
18;5;PO;GRENDA Jarosław;1586;0.35;2.51;N;M
18;6;PO;KAMIŃSKI Zbigniew;2605;0.58;4.13;N;M
18;7;PO;CICHOŃ Alicja Emilia;1831;0.40;2.90;N;K
18;8;PO;KALICKI Wiesław Andrzej;477;0.11;0.76;N;M
18;9;PO;RYJEWSKI Daniel Rafał;334;0.07;0.53;N;M
18;10;PO;ŻOCHOWSKI Dariusz Leon;372;0.08;0.59;N;M
18;11;PO;DZIADAK Ryszard;475;0.10;0.75;N;M
18;12;PO;KOBYLIŃSKI Grzegorz Stefan;618;0.14;0.98;N;M
18;13;PO;SAWICKA Bożena;774;0.17;1.23;N;K
18;14;PO;SOBIECH Robert;351;0.08;0.56;N;M
18;15;PO;PRUSACZYK Klaudia;272;0.06;0.43;N;K
18;16;PO;TRUSZKOWSKI Bartosz Kamil;320;0.07;0.51;N;M
18;17;PO;OBŁUDKA Mateusz;277;0.06;0.44;N;M
18;18;PO;WNOROWSKA Agnieszka Joanna;205;0.05;0.32;N;K
18;19;PO;WÓJCIK Maciej Mirosław;382;0.08;0.61;N;M
18;20;PO;JASTRZĘBSKA Dorota;344;0.08;0.54;N;K
18;21;PO;FALKOWSKA Katarzyna;192;0.04;0.30;N;K
18;22;PO;KOZIOŁ Emilia;334;0.07;0.53;N;K
18;23;PO;KAWKA Marta;281;0.06;0.45;N;K
18;24;PO;DANILUK Sybilla Stanisława;367;0.08;0.58;N;K
19;1;PSL;BARTOSZEWSKI Władysław Teofil;30405;2.20;46.29;T;M
19;2;PSL;OJER Anna Małgorzata;8075;0.58;12.29;N;K
19;3;PSL;STANISZKIS Joanna Maria;7346;0.53;11.18;N;K
19;4;PSL;STELMAŃSKA Izabela;1810;0.13;2.76;N;K
19;5;PSL;HELWING Stanisław Piotr;578;0.04;0.88;N;M
19;6;PSL;WĄSOWICZ Michał Janusz;1166;0.08;1.78;N;M
19;7;PSL;RAKIEL-CZARNECKA Walentyna;512;0.04;0.78;N;K
19;8;PSL;FLIS-KUCZYŃSKA Halina;663;0.05;1.01;N;K
19;9;PSL;ZAWŁOCKI Juliusz Jakub;614;0.04;0.93;N;M
19;10;PSL;SAWICKI Emil Krzysztof;1734;0.13;2.64;N;M
19;11;PSL;STRĄK Michał Stanisław;434;0.03;0.66;N;M
19;12;PSL;BOGIEL Teresa Maria;573;0.04;0.87;N;K
19;13;PSL;MASŁOWSKI Wiktor Zbigniew;537;0.04;0.82;N;M
19;14;PSL;ŁUKASIEWICZ Adam Krzysztof;649;0.05;0.99;N;M
19;15;PSL;WASILEWSKA Lucyna Gertruda;479;0.03;0.73;N;K
19;16;PSL;PŁOWICZ Marcin Tomasz;251;0.02;0.38;N;M
19;17;PSL;BIELSKI Karol Tomasz;397;0.03;0.60;N;M
19;18;PSL;DYDUCH Janusz;449;0.03;0.68;N;M
19;19;PSL;GARSTKA Tatiana Joanna;362;0.03;0.55;N;K
19;20;PSL;ŁAZARSKI Roman;463;0.03;0.70;N;M
19;21;PSL;PANAS Anna Józefa;394;0.03;0.60;N;K
19;22;PSL;WYSZYŃSKA Teresa Maria;500;0.04;0.76;N;K
19;23;PSL;GRUDOWSKA Agata Zofia;348;0.03;0.53;N;K
19;24;PSL;RUTKOWSKA Mirosława;299;0.02;0.46;N;K
19;25;PSL;MARECKI Marek Antoni;321;0.02;0.49;N;M
19;26;PSL;MAZUREK Aleksander Paweł;417;0.03;0.63;N;M
19;27;PSL;OWCZARSKI Piotr Krzysztof;298;0.02;0.45;N;M
19;28;PSL;KOZUBEK Elżbieta Barbara;320;0.02;0.49;N;K
19;29;PSL;MISIEJKO Karolina;589;0.04;0.90;N;K
19;30;PSL;PASTEWKA Małgorzata Halina;243;0.02;0.37;N;K
19;31;PSL;NOWOSIELSKI Kamil Ernest;328;0.02;0.50;N;M
19;32;PSL;WIECZOREK Katarzyna Agata;660;0.05;1.00;N;K
19;33;PSL;GOŁOTA Bożenna Jolanta;649;0.05;0.99;N;K
19;34;PSL;CZAPLICKI Zbigniew;211;0.02;0.32;N;M
19;35;PSL;WRÓBLEWSKI Andrzej Wojciech;206;0.01;0.31;N;M
19;36;PSL;MAZUREK Jerzy;291;0.02;0.44;N;M
19;37;PSL;CHOIŃSKA Alicja Elżbieta;569;0.04;0.87;N;K
19;38;PSL;SZYMANEK Piotr Ludomir;261;0.02;0.40;N;M
19;39;PSL;TYSZCZUK Sebastian Adrian;1282;0.09;1.95;N;M
19;1;PiS;KACZYŃSKI Jarosław Aleksander;248935;18.01;65.53;T;M
19;2;PiS;KAMIŃSKI Mariusz;19797;1.43;5.21;T;M
19;3;PiS;GOSIEWSKA Małgorzata Maria;12693;0.92;3.34;T;K
19;4;PiS;NAIMSKI Piotr Aleksander;5900;0.43;1.55;N;M
19;5;PiS;KRAJEWSKI Jarosław Karol;15121;1.09;3.98;T;M
19;6;PiS;LISIECKI Paweł Jacek;13093;0.95;3.45;T;M
19;7;PiS;GRYGLAS Zbigniew;3944;0.29;1.04;N;M
19;8;PiS;TOMASZEWSKA Ewa;4217;0.31;1.11;N;K
19;9;PiS;KALETA Sebastian Jerzy;17459;1.26;4.60;T;M
19;10;PiS;WYPYCH Małgorzata Maria;3083;0.22;0.81;N;K
19;11;PiS;MELAK Andrzej Józef;2850;0.21;0.75;N;M
19;12;PiS;SEMENIUK Olga Ewa;2179;0.16;0.57;N;K
