okr;nrk;komitet;kandydat;glosy;procent;procentl;wynik;plec
15;6;SLD;Przybyło Maria;417;0.16;3.01;N;K
15;7;SLD;Andrzejczyk Kazimierz Jan;178;0.07;1.28;N;M
15;8;SLD;Kubala Jan;402;0.16;2.90;N;M
15;9;SLD;Czarnecki Stefan;366;0.14;2.64;N;M
15;10;SLD;Konieczny Eugeniusz Władysław;477;0.18;3.44;N;M
15;11;SLD;Sztorc Andrzej Stefan syn Józefa;684;0.27;4.93;N;M
15;12;SLD;Nowak Grażyna Helena;228;0.09;1.64;N;K
15;13;SLD;Bazia Robert Janusz;108;0.04;0.78;N;M
15;14;SLD;Rokita Sylwia Anna;245;0.09;1.77;N;K
15;15;SLD;Olchawa Krzysztof;195;0.08;1.41;N;M
15;16;SLD;Nowicka Anna Maria;239;0.09;1.72;N;K
15;17;SLD;Mizera Irmina Anna;133;0.05;0.96;N;K
15;18;SLD;Początek Tomasz Piotr;473;0.18;3.41;N;M
15;1;PSL;Sztorc Andrzej Stefan syn Stefana;7087;2.75;27.43;T;M
15;2;PSL;Sorys Stanisław Andrzej;2346;0.91;9.08;N;M
15;3;PSL;Gaweł Marcin Stanisław;3051;1.18;11.81;N;M
15;4;PSL;Gdowska Maria Magdalena;1314;0.51;5.09;N;K
15;5;PSL;Gacek Barbara;1867;0.72;7.23;N;K
15;6;PSL;Kozioł Tadeusz;1668;0.65;6.46;N;M
15;7;PSL;Kamiński Bogusław;1071;0.42;4.15;N;M
15;8;PSL;Krzyszkowska-Pytel Magdalena Katarzyna;376;0.15;1.46;N;K
15;9;PSL;Dąblewska Małgorzata Maria;574;0.22;2.22;N;K
15;10;PSL;Lupa Marek Janusz;1168;0.45;4.52;N;M
15;11;PSL;Piotrowski Grzegorz Bartłomiej;696;0.27;2.69;N;M
15;12;PSL;Mirosławski Zbigniew;201;0.08;0.78;N;M
15;13;PSL;Kornaś Wiesława;261;0.10;1.01;N;K
15;14;PSL;Tadel Wiesław Wojciech;168;0.07;0.65;N;M
15;15;PSL;Sumara Jadwiga;571;0.22;2.21;N;K
15;16;PSL;Sołkowski Marian Józef;439;0.17;1.70;N;M
15;17;PSL;Marczyk Monika Kinga;439;0.17;1.70;N;K
15;18;PSL;Kwaśniak Adam Jan;2536;0.98;9.82;N;M
15;1;PO;Grad Aleksander;23671;9.18;30.87;T;M
15;2;PO;Augustyn Urszula Danuta;9724;3.77;12.68;T;K
15;3;PO;Musiał Jan Wiesław;5974;2.32;7.79;N;M
15;4;PO;Korta Adam Janusz;3719;1.44;4.85;N;M
15;5;PO;Achinger Elżbieta Jadwiga;9273;3.59;12.09;N;K
15;6;PO;Banach Mirosław Władysław;1806;0.70;2.35;N;M
15;7;PO;Wardzała Robert Marian;10437;4.05;13.61;T;M
15;8;PO;Minorczyk Marek;763;0.30;0.99;N;M
15;9;PO;Kalarus-Kwaśniewska Magdalena Agnieszka;825;0.32;1.08;N;K
15;10;PO;Karasiewicz Bernard Henryk;1045;0.41;1.36;N;M
15;11;PO;Cierniak-Lambert Ewa Irena;1122;0.43;1.46;N;K
15;12;PO;Sienkiewicz Grzegorz Krzysztof;499;0.19;0.65;N;M
15;13;PO;Kusior Jadwiga;1250;0.48;1.63;N;K
15;14;PO;Jelonek Julia;1037;0.40;1.35;N;K
15;15;PO;Mróz Agata;2053;0.80;2.68;N;K
15;16;PO;Sroga Paweł Andrzej;587;0.23;0.77;N;M
15;17;PO;Szymańska Krystyna;1415;0.55;1.85;N;K
15;18;PO;Wójcik Jan;1488;0.58;1.94;N;M
16;1;PiS;Jasiński Wojciech Stefan;26125;9.45;28.00;T;M
16;2;PiS;Opioła Marek;9545;3.45;10.23;T;M
16;3;PiS;Wąsik Maciej Roman;6583;2.38;7.06;N;M
16;4;PiS;Kołakowski Robert Jerzy;9314;3.37;9.98;T;M
16;5;PiS;Pagórek Marian Adam;4007;1.45;4.29;N;M
16;6;PiS;Klejnowska Ilona;5875;2.12;6.30;N;K
16;7;PiS;Łubińska Ewa;2537;0.92;2.72;N;K
16;8;PiS;Małecki Maciej;9757;3.53;10.46;T;M
16;9;PiS;Chodubski Tomasz Robert;2669;0.97;2.86;N;M
16;10;PiS;Osowski Tomasz;2646;0.96;2.84;N;M
16;11;PiS;Purcelewska Małgorzata;916;0.33;0.98;N;K
16;12;PiS;Cześnik Andrzej Sławomir;1657;0.60;1.78;N;M
16;13;PiS;Kornatowska Barbara;1407;0.51;1.51;N;K
16;14;PiS;Urmańska Maria Zofia;442;0.16;0.47;N;K
16;15;PiS;Grabowska Małgorzata;1953;0.71;2.09;N;K
16;16;PiS;Justat Wiesława;497;0.18;0.53;N;K
16;17;PiS;Migda Piotr Czesław;854;0.31;0.92;N;M
16;18;PiS;Gajewska Maria Bożena;1101;0.40;1.18;N;K
16;19;PiS;Zając Krystyna;1945;0.70;2.08;N;K
16;20;PiS;Kamiński Henryk;3477;1.26;3.73;N;M
16;1;SLD;Gawkowski Krzysztof Kamil;5503;1.99;26.46;N;M
16;2;SLD;Iwaniak Arkadiusz;2680;0.97;12.89;N;M
16;3;SLD;Królewiecka Edyta Joanna;1474;0.53;7.09;N;K
16;4;SLD;Budzich Marek;2144;0.78;10.31;N;M
16;5;SLD;Kiwit Marek;1493;0.54;7.18;N;M
16;6;SLD;Olendrzyńska Elżbieta;949;0.34;4.56;N;K
16;7;SLD;Popiołek Jolanta;1767;0.64;8.50;N;K
16;8;SLD;Góralczyk Arkadiusz;470;0.17;2.26;N;M
16;9;SLD;Drewa Ryszard Józef;136;0.05;0.65;N;M
16;10;SLD;Michalska Jadwiga Helena;554;0.20;2.66;N;K
16;11;SLD;Sadowski Tomasz Ireneusz;501;0.18;2.41;N;M
16;12;SLD;Gruchot Maria;257;0.09;1.24;N;K
16;13;SLD;Kozłowski Jacek;483;0.17;2.32;N;M
16;14;SLD;Maćkowska Joanna Stanisława;279;0.10;1.34;N;K
16;15;SLD;Przedlacki Andrzej;298;0.11;1.43;N;M
16;16;SLD;Żuchowska Ludwika Apolonia;154;0.06;0.74;N;K
16;17;SLD;Orlikowska Justyna Magdalena;248;0.09;1.19;N;K
16;18;SLD;Nawrocka Małgorzata Helena;290;0.10;1.39;N;K
16;19;SLD;Malinowska Teresa;1118;0.40;5.38;N;K
16;1;PSL;Pawlak Waldemar;24491;8.86;47.31;T;M
16;2;PSL;Sopliński Aleksander;3074;1.11;5.94;N;M
16;3;PSL;Zgorzelski Piotr;4323;1.56;8.35;T;M
16;4;PSL;Krawczyk Wiesława;2665;0.96;5.15;N;K
16;5;PSL;Szymanik Elżbieta;1909;0.69;3.69;N;K
16;6;PSL;Wojnarowski Włodzimierz Adam;3278;1.19;6.33;N;M
16;7;PSL;Opolska Grażyna Anna;1377;0.50;2.66;N;K
16;8;PSL;Siwiec Krystyna Barbara;1294;0.47;2.50;N;K
16;9;PSL;Stolpa Andrzej;677;0.24;1.31;N;M
16;10;PSL;Orliński Mirosław Adam;3085;1.12;5.96;N;M
16;11;PSL;Kwiatkowski Stanisław;768;0.28;1.48;N;M
16;12;PSL;Kłosowski Józef Grzegorz;283;0.10;0.55;N;M
16;13;PSL;Kęsicka Lucyna Danuta;276;0.10;0.53;N;K
16;14;PSL;Jabłoński Bernard;1006;0.36;1.94;N;M
16;15;PSL;Góralska Katarzyna;297;0.11;0.57;N;K
16;16;PSL;Penczonek Krystyna Zofia;277;0.10;0.54;N;K
16;17;PSL;Kominek Tomasz;533;0.19;1.03;N;M
16;18;PSL;Durczak Jadwiga Ewa;219;0.08;0.42;N;K
16;19;PSL;Bieńkowska Elżbieta;387;0.14;0.75;N;K
16;20;PSL;Świerzyński Sławomir Arkadiusz;1547;0.56;2.99;N;M
16;1;PO;Pitera Julia Teresa;29095;10.52;37.01;T;K
16;2;PO;Koźlakiewicz Mirosław;11000;3.98;13.99;T;M
16;3;PO;Rusinowska Beata Małgorzata;8773;3.17;11.16;N;K
16;4;PO;Gapińska Elżbieta Teresa;10794;3.90;13.73;T;K
16;5;PO;Kamasa Andrzej Juliusz;2503;0.91;3.18;N;M
16;6;PO;Młodawska Katarzyna;1648;0.60;2.10;N;K
16;7;PO;Wetmański Adam Piotr;1101;0.40;1.40;N;M
16;8;PO;Pesta Piotr;2042;0.74;2.60;N;M
16;9;PO;Kwiatkowski Jacek;1045;0.38;1.33;N;M
16;10;PO;Wiland Małgorzata;512;0.19;0.65;N;K
16;11;PO;Bieńkowski Andrzej;1625;0.59;2.07;N;M
16;12;PO;Krzewicki Mateusz;1534;0.55;1.95;N;M
16;13;PO;Zimerman Margota Anna;1483;0.54;1.89;N;K
16;14;PO;Grochowska Małgorzata;832;0.30;1.06;N;K
16;15;PO;Grocka Joanna;566;0.20;0.72;N;K
16;16;PO;Lewicki Grzegorz;761;0.28;0.97;N;M
16;17;PO;Kajkowska Agnieszka;1175;0.42;1.49;N;K
16;18;PO;Dorobek Jarosław;2134;0.77;2.71;N;M
17;1;PiS;Suski Marek Witold;17251;6.67;16.62;T;M
17;2;PiS;Kuźmiuk Zbigniew Krzysztof;29223;11.30;28.15;T;M
17;3;PiS;Bożek Martin;6532;2.53;6.29;N;M
17;4;PiS;Wróbel Marzena Dorota;11738;4.54;11.31;T;K
17;5;PiS;Bąk Dariusz;10217;3.95;9.84;T;M
17;6;PiS;Sońta Krzysztof Jan;9436;3.65;9.09;N;M
17;7;PiS;Górska Agnieszka Beata;3296;1.27;3.18;N;K
17;8;PiS;Rejczak Jan;3605;1.39;3.47;N;M
17;9;PiS;Bartula Ewa Elżbieta;911;0.35;0.88;N;K
17;10;PiS;Półbratek Małgorzata Danuta;1072;0.41;1.03;N;K
17;11;PiS;Kwiecień Anna;2648;1.02;2.55;N;K
17;12;PiS;Borowska Barbara Jadwiga;992;0.38;0.96;N;K
17;13;PiS;Dolega Barbara Jolanta;724;0.28;0.70;N;K
17;14;PiS;Fogiel Radosław Aleksander;826;0.32;0.80;N;M
17;15;PiS;Tyka-Pawlikowska Bożena Zofia;620;0.24;0.60;N;K
17;16;PiS;Wolszczak Anna;1478;0.57;1.42;N;K
17;17;PiS;Gawryś Grzegorz Michał;723;0.28;0.70;N;M
17;18;PiS;Piwoński Dariusz Tomasz;2506;0.97;2.41;N;M
17;1;SLD;Wikiński Marek Michał;8312;3.22;41.92;N;M
17;2;SLD;Kaczmarski Waldemar Antoni;1492;0.58;7.52;N;M
17;3;SLD;Sokołowska Jolanta Monika;1341;0.52;6.76;N;K
17;4;SLD;Kowaleczko Romuald Zdzisław;1959;0.76;9.88;N;M
17;5;SLD;Ratuszyńska Marta;796;0.31;4.01;N;K
17;6;SLD;Pszczoła Jan;983;0.38;4.96;N;M
17;7;SLD;Hebda Roman;200;0.08;1.01;N;M
17;8;SLD;Sitarek Jolanta;728;0.28;3.67;N;K
17;9;SLD;Zając Mariola Zenona;482;0.19;2.43;N;K
17;10;SLD;Niedzielska Violetta Małgorzata;460;0.18;2.32;N;K
17;11;SLD;Dziedzic Jakub Mateusz;141;0.05;0.71;N;M
17;12;SLD;Bąk Rajmund Paweł;397;0.15;2.00;N;M
17;13;SLD;Włodarczyk Adam Wojciech;697;0.27;3.52;N;M
17;14;SLD;Węgrzycka Urszula;283;0.11;1.43;N;K
17;15;SLD;Poznańska-Rosak Daria Iwona;300;0.12;1.51;N;K
17;16;SLD;Kaim Jacek;262;0.10;1.32;N;M
17;17;SLD;Rusiecki Stanisław;165;0.06;0.83;N;M
17;18;SLD;Pronobis Iwona Joanna;830;0.32;4.19;N;K
17;1;PSL;Pacholczak Bożenna Teresa;4206;1.63;11.53;N;K
17;2;PSL;Maliszewski Mirosław Wojciech;9815;3.80;26.90;T;M
17;3;PSL;Papis Piotr;6551;2.53;17.95;N;M
17;4;PSL;Jaworska Bogusława Janina;2353;0.91;6.45;N;K
17;5;PSL;Ferensztajn Bogumił;2355;0.91;6.45;N;M
17;6;PSL;Gołąbek Zbigniew;3658;1.41;10.03;N;M
17;7;PSL;Piątek Dariusz;1714;0.66;4.70;N;M
17;8;PSL;Piętowski Tadeusz;668;0.26;1.83;N;M
17;9;PSL;Bakuła Józef;593;0.23;1.63;N;M
17;10;PSL;Jaroszek-Nowak Ilona Dorota;332;0.13;0.91;N;K
17;11;PSL;Ślifirczyk Mirosław;1146;0.44;3.14;N;M
17;12;PSL;Madej Sławomir;270;0.10;0.74;N;M
17;13;PSL;Król Hanna;468;0.18;1.28;N;K
17;14;PSL;Gabler Ewa;389;0.15;1.07;N;K
17;15;PSL;Marchewka Kazimierz;651;0.25;1.78;N;M
17;16;PSL;Szczerbicka Jadwiga;292;0.11;0.80;N;K
17;17;PSL;Pawelec Walentyna;286;0.11;0.78;N;K
17;18;PSL;Węgrzecka Maria Agnieszka;741;0.29;2.03;N;K
17;1;PO;Kopacz Ewa Bożena;41554;16.07;61.70;T;K
17;2;PO;Witkowski Radosław;7285;2.82;10.82;T;M
17;3;PO;Czechyra Czesław Jan;4347;1.68;6.45;T;M
17;4;PO;Woźniak Małgorzata Anna;2017;0.78;2.99;N;K
17;5;PO;Wędzonka Wiesław;1656;0.64;2.46;N;M
17;6;PO;Pogorzelski Robert;1342;0.52;1.99;N;M
17;7;PO;Belowski Zbigniew;1801;0.70;2.67;N;M
17;8;PO;Pierzchalska Maria Halina;980;0.38;1.46;N;K
17;9;PO;Szymczyk Mariola Izabela;682;0.26;1.01;N;K
17;10;PO;Gajewski Sławomir Witold;885;0.34;1.31;N;M
17;11;PO;Mastalerek Marek Piotr;279;0.11;0.41;N;M
17;12;PO;Stępień Mateusz Zbigniew;347;0.13;0.52;N;M
17;13;PO;Gruszczyński Paweł Leonard;514;0.20;0.76;N;M
17;14;PO;Pastuszka-Chrobotowicz Katarzyna;1066;0.41;1.58;N;K
17;15;PO;Szymela Teresa Krystyna;298;0.12;0.44;N;K
17;16;PO;Strąk Mariusz;293;0.11;0.44;N;M
17;17;PO;Jamróz Zbigniew Janusz;358;0.14;0.53;N;M
17;18;PO;Białkowska Anna Maria;1645;0.64;2.44;N;K
18;1;PiS;Pawłowicz Krystyna;20681;6.04;14.78;T;K
18;2;PiS;Tchórzewski Krzysztof Józef;22787;6.66;16.29;T;M
18;3;PiS;Czartoryski Arkadiusz;17516;5.12;12.52;T;M
18;4;PiS;Kowalczyk Henryk;13713;4.01;9.80;T;M
18;5;PiS;Wargocka Teresa Anna;7743;2.26;5.53;N;K
18;6;PiS;Kowalski Bogusław;5196;1.52;3.71;N;M
18;7;PiS;Koc Maria Zofia;6615;1.93;4.73;N;K
18;8;PiS;Woźniak-Sionek Elżbieta;2538;0.74;1.81;N;K
18;9;PiS;Wyszyńska Iwona Bogusława;2446;0.71;1.75;N;K
18;10;PiS;Woźniak Grzegorz Adam;8550;2.50;6.11;T;M
18;11;PiS;Chrupek Zbigniew;3302;0.96;2.36;N;M
18;12;PiS;Kozłowski Henryk;1242;0.36;0.89;N;M
18;13;PiS;Kamiński Stanisław Sylwester;4548;1.33;3.25;N;M
18;14;PiS;Miroński Szczepan;1713;0.50;1.22;N;M
18;15;PiS;Milewski Daniel George;7660;2.24;5.47;N;M
18;16;PiS;Kozos Teresa;670;0.20;0.48;N;K
18;17;PiS;Drewnowska Eliza;1260;0.37;0.90;N;K
18;18;PiS;Skup Jadwiga;2456;0.72;1.76;N;K
18;19;PiS;Warpas Adam;1579;0.46;1.13;N;M
18;20;PiS;Górniaczyk Marek;1291;0.38;0.92;N;M
18;21;PiS;Bogucki Łukasz Piotr;2610;0.76;1.87;N;M
18;22;PiS;Stańczewska Bogusława Teresa;839;0.25;0.60;N;K
18;23;PiS;Drężek Krystyna;933;0.27;0.67;N;K
18;24;PiS;Kurkus Bartłomiej;2038;0.60;1.46;N;M
18;1;SLD;Prządka Stanisława Alicja;8717;2.55;35.70;T;K
18;2;SLD;Nowotka Marcin;1649;0.48;6.75;N;M
18;3;SLD;Rybski Stanisław;1395;0.41;5.71;N;M
18;4;SLD;Godlewska Małgorzata;1138;0.33;4.66;N;K
18;5;SLD;Drabio Maciej;579;0.17;2.37;N;M
18;6;SLD;Szymaniuk Katarzyna;393;0.11;1.61;N;K
18;7;SLD;Garbarczyk Justyna;1905;0.56;7.80;N;K
18;8;SLD;Sadoch Jacek;219;0.06;0.90;N;M
18;9;SLD;Świeżewski Jacek Medard;88;0.03;0.36;N;M
18;10;SLD;Lewandowski Mirosław;482;0.14;1.97;N;M
18;11;SLD;Dumała Joanna;330;0.10;1.35;N;K
18;12;SLD;Domagała Przemysław;144;0.04;0.59;N;M
18;13;SLD;Branicki Rafał;181;0.05;0.74;N;M
18;14;SLD;Banaszewska Dorota;291;0.09;1.19;N;K
18;15;SLD;Rypina Wiesław Jan;96;0.03;0.39;N;M
18;16;SLD;Gugała Teresa Halina;159;0.05;0.65;N;K
18;17;SLD;Boruc Mirosław;288;0.08;1.18;N;M
18;18;SLD;Lipka Emilia;327;0.10;1.34;N;K
18;19;SLD;Dębski Jakub;174;0.05;0.71;N;M
18;20;SLD;Kuczyńska Marta;513;0.15;2.10;N;K
18;21;SLD;Nowogórski Karol Jerzy;122;0.04;0.50;N;M
18;22;SLD;Kołodziejczyk Tomasz;442;0.13;1.81;N;M
18;23;SLD;Lipska Mieczysława Janina;193;0.06;0.79;N;K
18;24;SLD;Gajowniczek Andrzej;4593;1.34;18.81;N;M
18;1;PSL;Sawicki Marek Wacław;23901;6.98;39.09;T;M
18;2;PSL;Borkowski Krzysztof Wawrzyniec;6868;2.01;11.23;T;M
18;3;PSL;Nalewajk Tadeusz;6605;1.93;10.80;N;M
18;4;PSL;Janusz Danuta;2821;0.82;4.61;N;K
18;5;PSL;Domżała Cecylia;1912;0.56;3.13;N;K
18;6;PSL;Tarczyński Antoni Jan;2887;0.84;4.72;N;M
18;7;PSL;Bałdyga Krzysztof Konstanty;1357;0.40;2.22;N;M
18;8;PSL;Wielogórski Zygmunt Jakub;1039;0.30;1.70;N;M
18;9;PSL;Piesio Jerzy;1269;0.37;2.08;N;M
18;10;PSL;Pągowski Bogdan Mirosław;1248;0.36;2.04;N;M
18;11;PSL;Zawistowski Rajmund;878;0.26;1.44;N;M
18;12;PSL;Szpakowski Leszek Roman;289;0.08;0.47;N;M
18;13;PSL;Mynyk Anna Jadwiga;412;0.12;0.67;N;K
18;14;PSL;Waszczuk Marian Jan;368;0.11;0.60;N;M
18;15;PSL;Lipka Tadeusz;850;0.25;1.39;N;M
18;16;PSL;Nalewka Ewa Zofia;388;0.11;0.63;N;K
18;17;PSL;Kamola Joanna Beata;211;0.06;0.35;N;K
18;18;PSL;Pomacho Bożena;1103;0.32;1.80;N;K
18;19;PSL;Zyśk Małgorzata;577;0.17;0.94;N;K
18;20;PSL;Łuka Lidia;314;0.09;0.51;N;K
18;21;PSL;Orowiecka Teresa;987;0.29;1.61;N;K
18;22;PSL;Kozera Mariusz;349;0.10;0.57;N;M
18;23;PSL;Dzięcioł Marian;1436;0.42;2.35;N;M
18;24;PSL;Augustyniak Mirosław Jan;3067;0.90;5.02;N;M
18;1;PO;Mroczek Czesław;22985;6.71;29.78;T;M
18;2;PO;Kozaczyński Jacek;6804;1.99;8.82;T;M
18;3;PO;Okularczyk Stanisława Anna;4255;1.24;5.51;N;K
18;4;PO;Kania Andrzej;5212;1.52;6.75;T;M
18;5;PO;Lanc Elżbieta;4307;1.26;5.58;N;K
18;6;PO;Kamiński Zbigniew;5069;1.48;6.57;N;M
18;7;PO;Grenda Jarosław;1818;0.53;2.36;N;M
18;8;PO;Gora Stefan Marian;3827;1.12;4.96;N;M
18;9;PO;Kikolski Witold Stefan;1891;0.55;2.45;N;M
18;10;PO;Daniluk Sybilla Stanisława;686;0.20;0.89;N;K
18;11;PO;Barański Rafał Paweł;1006;0.29;1.30;N;M
18;12;PO;Skarżyński Łukasz;1124;0.33;1.46;N;M
18;13;PO;Kobyliński Grzegorz Stefan;1504;0.44;1.95;N;M
18;14;PO;Rosa Anna Małgorzata;3875;1.13;5.02;N;K
18;15;PO;Zbrzeźniak Karol Stanisław;252;0.07;0.33;N;M
18;16;PO;Osipiuk Sylwia Halina;906;0.26;1.17;N;K
18;17;PO;Wysocka-Kuśmierska Ewa;839;0.25;1.09;N;K
18;18;PO;Orzeł Krzysztof;832;0.24;1.08;N;M
18;19;PO;Pakieła Aneta Dorota;2069;0.60;2.68;N;K
18;20;PO;Przeździecka Barbara;839;0.25;1.09;N;K
18;21;PO;Pyra Elżbieta;982;0.29;1.27;N;K
18;22;PO;Zagajewska-Łuczak Aneta;937;0.27;1.21;N;K
18;23;PO;Popielarz Mariusz Piotr;5162;1.51;6.69;N;M
19;1;PiS;Kaczyński Jarosław Aleksander;202297;19.88;72.88;T;M
19;2;PiS;Kamiński Mariusz;17535;1.72;6.32;T;M
19;3;PiS;Gosiewska Małgorzata Maria;8129;0.80;2.93;T;K
19;4;PiS;Karski Karol Adam;2736;0.27;0.99;N;M
19;5;PiS;Dworczyk Michał Paweł;4398;0.43;1.58;N;M
19;6;PiS;Górski Artur Cezary;4762;0.47;1.72;T;M
19;7;PiS;Wipler Przemysław Janusz;4615;0.45;1.66;T;M
19;8;PiS;Kołodziejski Witold Czesław;468;0.05;0.17;N;M
19;9;PiS;Tomaszewska Ewa;2924;0.29;1.05;N;K
19;10;PiS;Müller Piotr Józef;1365;0.13;0.49;N;M
19;11;PiS;Melak Andrzej Józef;3231;0.32;1.16;N;M
19;12;PiS;Raczyńska-Weinsberg Małgorzata Helena;770;0.08;0.28;N;K
19;13;PiS;Kasprzyk Jan Józef;928;0.09;0.33;N;M
19;14;PiS;Kaczmarska Agnieszka;1253;0.12;0.45;N;K
19;15;PiS;Gajadhur Alvin;564;0.06;0.20;N;M
19;16;PiS;Lisiecki Paweł Jacek;2486;0.24;0.90;N;M
19;17;PiS;Kondrat Michał Stanisław;2746;0.27;0.99;N;M
19;18;PiS;Gręziak Anna Maria;670;0.07;0.24;N;K
19;19;PiS;Niedziela Janusz;360;0.04;0.13;N;M
19;20;PiS;Zalewski Krzysztof Andrzej;439;0.04;0.16;N;M
19;21;PiS;Jurkiewicz Cezary Andrzej;2286;0.22;0.82;N;M
19;22;PiS;Mierzejewska Hanna Elżbieta;343;0.03;0.12;N;K
19;23;PiS;Maciejowski Maciej Juliusz;166;0.02;0.06;N;M
19;24;PiS;Cierpisz Zbigniew Adam;249;0.02;0.09;N;M
19;25;PiS;Cackowski Marek Jan;150;0.01;0.05;N;M
19;26;PiS;Terlecka Mirosława Hanna;392;0.04;0.14;N;K
19;27;PiS;Komorek Irena Teresa;280;0.03;0.10;N;K
19;28;PiS;Wasilewski Witold Ludwik;276;0.03;0.10;N;M
19;29;PiS;Rylska Barbara;578;0.06;0.21;N;K
19;30;PiS;Polak Katarzyna Maria;617;0.06;0.22;N;K
19;31;PiS;Wróbel Sławomir Rafał;426;0.04;0.15;N;M
19;32;PiS;Murdoch Anna Elżbieta;135;0.01;0.05;N;K
19;33;PiS;Rewiński Jonasz Maksymilian;570;0.06;0.21;N;M
19;34;PiS;Jędrychowska Anna;257;0.03;0.09;N;K
19;35;PiS;Wojdalski Janusz Andrzej;410;0.04;0.15;N;M
19;36;PiS;Sulińska Elżbieta Krystyna;176;0.02;0.06;N;K
19;37;PiS;Terlecki Paweł Andrzej;290;0.03;0.10;N;M
19;38;PiS;Słomińska Małgorzata Maria;341;0.03;0.12;N;K
19;39;PiS;Augustynowicz-Figat Barbara;675;0.07;0.24;N;K
19;40;PiS;Kwiatkowski Adam Mariusz;6284;0.62;2.26;T;M
19;1;SLD;Kalisz Ryszard Roman;53451;5.25;68.51;T;M
19;2;SLD;Balicki Marek Zbigniew;9175;0.90;11.76;N;M
19;3;SLD;Piechna-Więckiewicz Paulina Krystyna;1805;0.18;2.31;N;K
19;4;SLD;Legierski Krystian Łukasz;1862;0.18;2.39;N;M
19;5;SLD;Tysiąc Alicja Agnieszka;1286;0.13;1.65;N;K
19;6;SLD;Grzybek Agnieszka Magdalena;1161;0.11;1.49;N;K
19;7;SLD;Pstrokoński Andrzej Stefan;84;0.01;0.11;N;M
19;8;SLD;Procki Marek;243;0.02;0.31;N;M
19;9;SLD;Tondera Maria Barbara;404;0.04;0.52;N;K
19;10;SLD;Marszałek Waldemar Antoni;476;0.05;0.61;N;M
19;11;SLD;Grochala Dorota Lidia;325;0.03;0.42;N;K
19;12;SLD;Gęsicki Janusz Tadeusz;156;0.02;0.20;N;M
19;13;SLD;Wiśniewska Elżbieta Magdalena;304;0.03;0.39;N;K
19;14;SLD;Kraśko Tadeusz;164;0.02;0.21;N;M
19;15;SLD;Głowacz Daniel Franciszek;153;0.02;0.20;N;M
19;16;SLD;Kulczycka-Gąsiorek Elżbieta Jadwiga;131;0.01;0.17;N;K
19;17;SLD;Czerska Bogumiła Małgorzata;132;0.01;0.17;N;K
19;18;SLD;Oprządek Mariusz;157;0.02;0.20;N;M
19;19;SLD;Mardofel Grażyna Bogumiła;66;0.01;0.08;N;K
19;20;SLD;Szostakiewicz Stanisław Wincenty;164;0.02;0.21;N;M
19;21;SLD;Rytel Michał Mirosław;205;0.02;0.26;N;M
19;22;SLD;Szlendak Judyta;118;0.01;0.15;N;K
19;23;SLD;Błaszczak Marzena;201;0.02;0.26;N;K
19;24;SLD;Kowalski Daniel Marek;225;0.02;0.29;N;M
19;25;SLD;Sadowski Adam Michał;103;0.01;0.13;N;M
19;26;SLD;Jankowska Alicja Janina;255;0.03;0.33;N;K
19;27;SLD;Gajewski Sebastian;89;0.01;0.11;N;M
19;28;SLD;Jarosz Joanna Patrycja;143;0.01;0.18;N;K
19;29;SLD;Kamińska Kamila;266;0.03;0.34;N;K
19;30;SLD;Klaudziński Jacek Marian;114;0.01;0.15;N;M
19;31;SLD;Baj Bogdan;50;0.00;0.06;N;M
19;32;SLD;Oblizajek Michał Wojciech;58;0.01;0.07;N;M
19;33;SLD;Lazar Małgorzata Ewa;134;0.01;0.17;N;K
19;34;SLD;Morawiec Maciej Józef;31;0.00;0.04;N;M
19;35;SLD;Hanusz Piotr Jerzy;24;0.00;0.03;N;M
19;36;SLD;Kardasz Ewa;177;0.02;0.23;N;K
19;37;SLD;Pytlak Henryk Józef;45;0.00;0.06;N;M
19;38;SLD;Wróblewski Giedymin;76;0.01;0.10;N;M
19;39;SLD;Ślepowrońska Małgorzata;255;0.03;0.33;N;K
19;40;SLD;Gadzinowski Piotr;3752;0.37;4.81;N;M
19;1;PSL;Kozakiewicz Władysław;5792;0.57;32.62;N;M
19;2;PSL;Skóra Sylwester;591;0.06;3.33;N;M
19;3;PSL;Węgorzewska-Whiskerd Alicja Dorota;2239;0.22;12.61;N;K
19;4;PSL;Sokołowska Jowita;617;0.06;3.48;N;K
19;5;PSL;Jedlewska Maria Małgorzata;415;0.04;2.34;N;K
19;6;PSL;Jaśniak Włodzimierz Andrzej;109;0.01;0.61;N;M
19;7;PSL;Rozbicki Andrzej;244;0.02;1.37;N;M
19;8;PSL;Górska Urszula Dorota;374;0.04;2.11;N;K
19;9;PSL;Gryzel Bolesław;113;0.01;0.64;N;M
19;10;PSL;Bobowski Andrzej;145;0.01;0.82;N;M
19;11;PSL;Wideł Sebastian Bartłomiej;84;0.01;0.47;N;M
19;12;PSL;Kalinowska-Bouvy Agata Dorota;217;0.02;1.22;N;K
19;13;PSL;Kuryluk Krystyna;190;0.02;1.07;N;K
19;14;PSL;Kaczyński Grzegorz Jerzy;197;0.02;1.11;N;M
19;15;PSL;Głażewski Wojciech;190;0.02;1.07;N;M
19;16;PSL;Rakiel-Czarnecka Walentyna;115;0.01;0.65;N;K
19;17;PSL;Rypińska-Olsson Maria Jolanta;79;0.01;0.44;N;K
19;18;PSL;Stępniewski Andrzej Adam;100;0.01;0.56;N;M
19;19;PSL;Dyduch Janusz;205;0.02;1.15;N;M
